text,label
汉一点的电影或者影视作品，就会被打压，吴京拍战狼二的时候没有资本敢给他融资，当他取得票房第一之后，也没有人敢祝贺，这里面没有鬼，谁信啊，其实解决这个问题很简单，只要把所有东西都给下架就行，但国家什么都敢整治，就是不整治这个，有时候想整治一下，又被骂回来了，不得不承认，文化渗入这方面，美国做的很成功，中国的青少年基本上都对那些所谓的明星很崇拜，天天把自己打扮的阴柔的要死，不知道怎么办？再这么下去，我们的下一代怎么办？,0
看审判的一堆名字，好几个是男名?呵呵,0
讲道理，虽说眼光各有差异，但是最基本的，见面不应该轻易的攻击他人吧。可能觉得我矮，我丑，我穷，我普信男，都可以，但是不应该直接说出来攻击我吧，连最基本礼貌都没有，再也不想亲了。给我整恶心了。,1
所以对立场偏向母畜方的小作文，我现在是一概不信?,1
冲了这个医生,0
放心吧只要我们坚持斗争属于男性的时代终会来临,0
看了几天微博我总结到一个规律：只要是离婚的，男性都是罪大恶极的，女性都是无辜的。,1
一句“带孩子的女的不叫女孩，就叫女的”给不知道多少小仙女整破防了呢，嘿嘿嘿,1
你从张家界出发的吗？,0
我先去狱吧发！,0
不会真有人结婚吧，你缺什么呢，有钱啥也不缺,0
我被楼里那个，被我疑问句问破防的大男权主义分子拉黑了。所以我建个新楼回复在那个楼回复我的人。,1
变她ma了个🐔8，拒绝舔狗从我做起,1
有什么问题嘛，找一男一女，女的喝茶男的干两份活,1
就算你反对了那么个法案，现实总会给你一些更致命的新发现原来这个法案只是结果，不是原因,0
也确实有很多女的会买耳机啊有问题吗？男的女的都有,0
确实现在的拳师天生就是坏种它们贪婪傲慢懒惰暴食淫欲嫉妒暴怒七宗罪它们全部都犯了它们欲壑难填利令智昏是畜生不如的东西,1
这人老挠弹了，之前就被人举报封过，大过年又出来发病了,1
要点脸，动点脑子,1
这个帖子是我发的想看看大家的看法,0
你是昆明的吗兄弟，我也是昆明的,0
婚前就同居？,0
大多是被后天教育出的利女男，以为能用舔和服从换来爱情此类人是优良的供养者,1
哥们我支持你，好女人值得珍惜，既然他欺骗你在先，那就没必要有负罪感！,0
舔狗的自我修养，女拳越是猖獗他们越觉得应该抓紧舔，自己卷自己了属于是,1
我tm用手机看还能怎么看,1
反女拳是因为：他们并非善类，绞尽脑汁把广大女性作为工具，来发泄他们对夫权和父权的仇恨。（对女性也没有善意，一旦女性有不同观点不同价值观，也同样会被他们攻击辱骂）,1
搞不懂，这是女性向的饮料吗？,0
所以家暴有理了？君子动口不动手知不知道？,0
前段时间整的喷吧被冲了就不让发言了,0
这个emoji有啥关系？,0
给彩礼也不嫁什么诈骗犯,0
不能让热度下去,0
女权师疯狂成这个样子她们要刀谁？或许仅仅看着她们每天把自己置之死地的样子，就很美妙呢,1
我说的是，小藓女她求分享，楼主不理她，她就开贴引战，还带了舔狗来。,1
每个人与每个人都是不同的。你要记得这点。,0
或许这就是女权吧,0
因为一味地忍让换来的是不平等，充了这帮女权，不过说实话我现实中还没见过女权，大部分女的只是有点任性傲气而已。并且还是漂亮的,0
母人进来啦,1
共产党的功劳,0
现在已经很多国企央企就不收华理的学生了,1
这都是什么操作啊,0
鸡汤的作者和读者都是女人，不向着女人她们没销量,1
看了好多也不敢加，合肥男童事件当事人都没啥事,0
还有点赞的那些人都是什么心态啊从来没有看到过男友xxxx时满级女友的做法，服了谁搞得热搜,0
拿好，不用谢我,0
下半身动物的帽子早就从男人身上剥离了，这句话其实是用来形容女人的，只是被女权利用栽赃给扣在了男人身上，男人出轨天天的性那都是假象，女人嫌男人不行，天天抱怨没有性生活这才是真相,1
之前懒得一般见识的想法都不该有，直接说学校你家开的？座位你私人的？然后她骂你，你直接跟老师反应，说她乱吠影响你听课了。老师不处理等下课你亲自掀它东西，干就完了,1
小红书什么东西懂的都懂,1
母狗是这样的,1
别惯着她，不然以后有你难受的,1
赶紧把那张照片也换成女的吧,0
在别的吧大家肯定会说这是打情骂俏，是美好的事，但我相信在这个吧，吧友能挖出更深层次的答案,0
有一种野性的美,0
最近缺钱，请问下怎么样发帖才能有钱？联系谁领？贴吧等级我可以刷，有空告知一下，急。,0
说的挺对的站起来吧跪久了膝盖会生根的,1
哈哈哈，小仙女的事要你们管,1
是被阿娜夺舍了吗我寻思着就阿娜这个水平应该也学不会盗号啊,1
老bbc了??,0
我觉得女人也没用,1
有孩子的女人，就算以后不结婚，心里也不会慌，因为虽然你在一天天的变老，但是你的孩子也在一天天的长大，你根本不需要慌。而不婚不育的女权，你膝下无儿无女，30岁以后，你敢说你不带慌的？等你绝经了，又老又不能生，男人要你有啥用？你最后的筹码也没了,1
没心气管了，上次歪果人永居我尽力了,1
sb！真正聪明的男人已经留下了种子还不用负责！,1
开始工作了,0
为什么必须反女拳,0
就是现在800块一晚上找小姐觉得很值，但是给女朋友买礼物舍不得怎么回事？,0
一个烂货，有老公，有小孩，喝酒抽烟出轨，乱搞男女关系。开了私密模式，关了私信功能，私信不了，只能在视频评论区艾特她骂。,1
zhu，shi,0
因为你上赶着,0
这位不错了，在b站展示化妆和美颜的效果，也承认自己，可怕的是那些化妆开美颜就真的以为自己长那样的锅钕,1
求一张沙夫案的判决统计图，我之前看到的，似乎绝大多数都没判死刑,0
求个中外哲学家评论幕刃的图,1
当然如果是爱出去乱约的，无论男女都非常的恶心,0
知乎同标题、同名，欢迎关注,0
婆罗门性别是这样的,0
雀氏啊，不结婚生活质量能得到显著提高,1
极端仇男癌成员，希望家人们留意！,1
理中客就是女拳和舔狗扮的,1
男性应该打HPV疫苗吗？,0
争吵是绝佳的展现领导力的机会，是变相的废物测试，争吵的内容反而是无关紧要的,0
此种人不得house啊,1
所以宁比得上人家吗,0
那个傻卵是反串的理客中阴阳人，大家注意一下。,1
**cr，一个二次元网站引流一堆慕刃把环境都搞臭了，以后大会员一天也不充了,1
扬州市的路过,0
国铝都有这样光明的未来,1
就算是女的打男的，男的只要敢还一下手，那么后果就不堪设想,1
小仙女是这样的捏,1
为什么要买一块炭？,1
_xDE02__xD83D_😂😂属实是自己骂自己,0
妈宝♂不行妈宝♀行,1
前段时间看到一个清华男学生在b站发的求偶视频，这就是大陆年轻一代天花板了，只能说长得帅的没人说他哗众取,0
哈哈息肉梅毒，过于真实,1
资本只是想榨干你的生产力，而他们不仅要你的生产力，还要你的命,1
兄弟们，借个苹果q区王者号，可上分，这个赛季已经借了2个号上过王者了之前借的号又跳人脸了，体育生在长沙训练一时半会又解决不了。没啥借号要求，什么位置都会，尽量有铭文，不然对线压制不了，有车队，不担心掉分，昨天没要到号，等了我一天了都,0
***倒是开个权限让我评论啊,0
阿斗怎么也整这一套了,0
发了不少钱呢,0
是的，她们正好说反了！,0
又被删了，发着吧,0
太可怕了。,0
嫌办的寒颤女方咋不出钱办的好点捏?,0
可是为什么图上都是男的？难道是因为母人智商低下说话毫无公信力吗,1
如果这些人都有能力，是男是女都一样，关键是这些人的能力如何，我不了解，你们了解的说说,0
给疫情一个面子，也给人一条活路吧,0
女权的泛滥在加速这种趋势，生活本来就不易，女权们在闹一闹，现在提倡不追女生就是个前兆。,1
看了一圈丰县的结果下面评论就觉得丰县让我看到的不是网友真正的关心，因为到现在我也没看见他们成立捐赠通道和他们组织人去调察，调察结果出来我只是看到他们踩着这见案子痛苦的人上为他们所谓的女拳权利和对政府的不满在狂欢。,1
既然她们真的想跟男人比拼一番，那就随她们去吧。看来她们真的是以为男人活得很轻松。_x000D_7楼如果你真的变成男人，你就知道做一个无忧无虑的小女人找个男人依靠是一件多么幸福的事了。如果有下辈子我还想做女人呢_x000D_男人征服世界靠的是流血流汗，女人只需要征服男人就可以享受一切成果，多么轻而易举啊_x000D_但是，如果你想做一个爱逃避责任的小男人那自然会比女人还轻松快乐,1
我先说，礼让女人和龟男是不同的。你要出让好处，前提是你能拿到更多的好处才值得。和打工一个道理，你加班，只有拿3倍工资才值得一样。,1
缓期10年执行。这意味着，只要她遵守缓刑的规定就不会坐牢。,0
今日整活系列，兄弟们给我顶上去。准备了优质的模因,0
同志！请问有没有男权交流群，我要加入其中,0
是不是痒了,0
打拳的都是底层的蛆罢了，被上面的人当猪宰，还主动替主子说话，但凡有点脑子的根本不会去打拳,1
毕竟喊着普信男的大人教出来的哈哈,1
很多保守派白人都是拿中国人当做白人的，除了可能要求你信基督教之外，结婚其实就差一个语言问题。,0
哈哈哈哈女人,0
很好的一个对女拳的分析，,0
首先你得确认屏幕那头是个男的，这个太假了,0
哪个是身高都不对头,0
因为鸡汤作者一半以上是女性。,1
一般闲得蛋疼的大概率是猪精,1
有些还是要一分为二说的，比如如果找的是欧美男友，那就肯定有游艇，包括车房这种小case自然也不在话下,0
就算她不拿刀你就能打得过180斤起步的母坦克?,1
可以拉一下我,0
抖音多一张压岁钱扫码随缘自取,0
她妈就是洛克菲勒员工,0
为了自己流量?,0
女拳的智商真是编故事都漏洞百出啊。首先原来黄精灵体力弱不是事情是编造出来的，建议去奥运会证明自己呦。其次黄精灵真的希望每个人都摘50个果子吗？矿场，工地里一大堆果子怎么没见到小仙女去摘呢,1
